propertyID,address,propertyType,priceAUD,priceUSD,publishedDate,lastUpdateDate,buildingSize,bedrooms,bathrooms,parkingSpaces,features,agentName,agency,agentPhone,agentEmail,description
110103504933,"[""2333 N Hamlin Avenue"", "" Chicago"", "" IL 60647""]",House,"AUD $3,525","USD $2,300",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,92.90 m2,3 bedroom(s),1 bathroom(s),,,Amy Rapp,Compass,+1 847-338-2063,,"Well-maintained, bright and updated 3-bedroom, 1-bath unit. Spacious living and dining room featuring hardwood floors and original wood hutch. Kitchen has been fully updated with stainless steel appliances, dishwasher, granite countertops, and plenty of storage in new cabinets. Free laundry, and heat included in rent! Garage parking available. Walk to Logan Square neighborhood favorites Sugar Moon, Necessary & Sufficient, Monster Ramen... and just a short walk to the Healy Metra!"
110103504928,"[""3534-36 W 26TH Street"", "" Chicago"", "" IL 60623""]",Other,"AUD $2,299","USD $1,500",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,,3 bedroom(s),1 bathroom(s),,,Maria Castillo,RE/MAX Mi Casa,+1 773-767-1616,,"Welcome to this luxurious 2nd-floor apartment featuring 3 huge bedrooms, 1 bathroom, a spacious living room, and a well-equipped kitchen. Enjoy the comfort of central air conditioning in this conveniently located apartment on a commercial street, close to everything you need. Please note that all applicants over 18 must submit an application for credit, background, and eviction checks. A credit score of 675 or higher is required, and applicants must be currently employed. Don't miss out on this fantastic rental opportunity!"
110103504929,"[""1322 N Bosworth Avenue"", "" Chicago"", "" IL 60642""]",Other,"AUD $2,836","USD $1,850",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,,2 bedroom(s),1 bathroom(s),,,Leonor Diaz,RE/MAX Premier,+1 773-383-4192,,"2 BEDROOM 1 BATH SUNNY APARTMENT IN NOBLE SQUARE. DISHWASHER/WASHER DRYER IN UNIT, EAT-IN KITCHEN, SHERED BACK YARD, EAST ACCESS TO 90/94. STEPS TO BLUE LINE AT DIVISION ST."
110103504927,"[""3420 N Old Arlington Heights Road"", "" Arlington Heights"", "" IL 60004""]",Other,"AUD $3,985","USD $2,600",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,148.64 m2,2 bedroom(s),2 bathroom(s),,,Louis Virgilio,"American Realty Services, Inc.",+1 773-744-8444,,"Spacious 2bedroom-2bath condo in elevator building. Corner unit featuring an open floor plan with split bedrooms and balcony overlooking park. Unit will be renovated to include new paint throughout, wood laminate flooring, kitchen granite countertops, and stainless appliances. Master suite includes walk-in closet, bath with walk-in shower, steeping tub, and double sinks. Also includes in-unit laundry, storage locker, and 1 indoor parking space.   Conveniently located near highway, shopping, restaurants, and fitness center."
110103504913,"[""14 COLES ST"", "" JC"", "" Downtown"", "" NJ 07302""]",Apartment,"AUD $4,598","USD $3,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,,2 bedroom(s),1 bathroom(s),,,FAITH GOMEZ,WEICHERT REALTORS,+1 201-333-4443,,"Available immediately - this charming 2-bedroom, 1 bathroom apartment in the heart of Downtown Jersey City. This apartment just blocks away from the Grove Street Path train, features recently updated appliances sprawling living spaces, and ample storage. Offering a month-to-month lease for a perfect transitional home."
110103504912,"[""2210  S 10th  ST"", "" Rogers"", "" AR 72758""]",House,"AUD $3,525","USD $2,300",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,607.03 m2,4 bedroom(s),2 bathroom(s),,"[""Celling Fan"", ""Fire Place""]",HM Property Management,Harris McHaney REALTORS,+1 479-696-0711,,"This spacious 4-bedroom, 2-bath home offers just over 1,600 sq ft of comfortable living space in the  Rogers School District. Features include a 2-car garage, a walk-in pantry, roomy bedroom closets, and a covered back patio perfect for relaxing or entertaining. The fenced backyard provides plenty of space for outdoor activities.**$250 non-refundable pet fee**"
110103504900,"[""75 Marbella"", "" San Clemente"", "" CA 92673""]",House,"AUD $22,992","USD $15,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,449.29 m2",4 bedroom(s),5 bathroom(s),,"[""Wet Bar""]",Suzi Dailey,Realty ONE Group West,+1 949-315-5255,,"Gorgeous custom home in the exclusive guard-gated Sea Pointe Estates with 4 ensuite bedrooms, each with its own bathroom. With sweeping ocean and city-lights views from a private corner lot, this home is light and airy with soaring 12 ft ceilings accented beautifully with wooden beams throughout. The open kitchen features a Thermador range, quartz countertops, reverse osmosis water filter system, and a large walk-in pantry. The large family room opens to a beautiful outdoor patio with ocean views. Step out back to enjoy a beautiful central atrium courtyard with a built-in grill, fridge and gas fireplace - perfect for entertaining. Above the courtyard is a lovely garden with a succulent wall that is open to the stars. Built-in surround sound can be enjoyed through most of the downstairs, courtyard, patio and in the primary bedroom. Downstairs has a nice spacious ensuite bedroom and a guest bathroom. Upstairs you'll find a second family room, 3 bedrooms, each with an ensuite bathroom and walk-in closet, and a view deck with sweeping ocean and city views. Gorgeous sunrises greet you every morning. The expansive primary bedroom suite has its own private balcony with soaring ocean and city views. The primary bathroom has a jetted tub, a large walk-in steam shower, a reverse osmosis water filter by the sink, and a spacious walk-in his-and-her closet. The home has a whole house water softener system. The laundry is equipped with new LG washer and dryer. The 3-car garage has an epoxy floor and nice built-in cabinets, an EV outlet (for Tesla or others), and features extra tall doors and 12 ft ceiling. Phenomenal community amenities include a clubhouse, pool, spa, tennis courts, playground, BBQ and an ocean-view dog park. Minutes away from San Clemente Pier, Dana Point Harbor and beautiful beaches with convenient shopping just outside of the community, this home has it all!  This is a fully furnished rental. Rate shown ($15K) is for a long-term lease (6 months or more) but shorter lease (3 months or more) may be considered, price and terms may vary."
110103504892,"[""8434 Bear Trail Drive"", "" Tobyhanna"", "" PA 18466""]",House,"AUD $3,525","USD $2,300",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,052.18 m2",4 bedroom(s),2 bathroom(s),,"[""Fire Place""]",Brian Mitchell,Freeby Lai Real Estate,+1 888-558-3898,,"Available NOW at $2,300/month, this 4 BED, 2 BATH home delivers 1,740 SQ FT of comfortable living with VAULTED CEILINGS, a WALL OF WINDOWS, and an OPEN LAYOUT that feels bright, airy, and inviting. The UPDATED PRIMARY BATH adds a modern touch, and the LOFT upstairs provides extra flexibility perfect for a HOME OFFICE, LOUNGE, or ADDITIONAL SLEEPING AREA. Enjoy practical perks like an ATTACHED 1-CAR GARAGE plus DRIVEWAY PARKING. Outside, unwind on the DECK or set up a FIRE PIT in the SIDE YARD for year-round relaxation. Located in an AMENITY-FILLED COMMUNITY offering POOLS, LAKES, TENNIS, PLAYGROUNDS, and MORE-perfect for tenants who want both comfort and recreation. This home puts you minutes from ROUTES 380 & 611, TOBYHANNA STATE PARK, KALAHARI, and MT. AIRY CASINO, with shopping and dining conveniently nearby. SCHEDULE YOUR PRIVATE TOUR TODAY. THIS RENTAL IS AVAILABLE IMMEDIATELY!"
110103504863,"[""6112 159th Street"", "" Fresh Meadows"", "" NY 11365""]",House,"AUD $6,131","USD $4,000",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,232.29 m2,3 bedroom(s),2 bathroom(s),,,Sandy Chang,Charles Rutenberg Realty Inc,+1 516-880-5021,,"This rental property boast three bedrooms and two bathroom with contemporary design, high-end finishes and smart thermostat. It includes central air condition split unit system for both heating and cooling, three zones for optimal and comfort. Oversized garage, and backyard is perfect for entertaining. This rental house can be rented as furnished for additional monthly charge."
110103504861,"[""5011 STARFISH DRIVE SE"", "" ST PETERSBURG"", "" FL 33705""]",Apartment,"AUD $3,679","USD $2,400",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,52.21 m2,1 bedroom(s),1 bathroom(s),,,Holly Boyd,COLDWELL BANKER REALTY,+1 678-595-0490,,"Come live your dream, in this fully furnished & turnkey 1 bed, 1 bath 2nd floor waterfront condo, facing West for the best sunsets you will experience in the states! Just bring your toothbrush, everything else will be here waiting for you. Cable, internet, keurig, kitchen utensils, pots, pans towels, linens, etc. Waterside at Coquina Key South is a highly sought after, beautifully landscaped, gated community with every amenity you could possible want. Featuring a state of the art gym, 2 pools (1 heated), hot tub, kayak launch, tennis, volleyball & basketball courts, shuffleboard, outdoor grills, yacht club with private community bar, fishing pier & docks available to rent if you have a boat to bring with you. Begin or end your day, with a 3 miles walk around the property, while taking in the views of Tampa Bay on the East side of the property, Sunshine Skyway to the South & Little Bayou on the West. Fees: Pets are welcome with a $300 nonrefundable deposit. $500 refundable security deposit. $150 mandatory cleaning fee. $150 Application fee."
110103504839,"[""704 Balthrope Road"", "" Newport News"", "" VA 23608""]",House,"AUD $3,909","USD $2,550",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,141.86 m2,4 bedroom(s),3 bathroom(s),,"[""Fire Place"", ""Patio""]",Traci Lewis VanCamp,RE/MAX Alliance,+1 757-456-2345,,"Don't let the square footage fool you! This beautiful updated home is spacious and offers 2 BIG primary bedrooms with bathrooms plus 2 other good size bedrooms and a hall bathroom. The open floor plan allows for your creativity in furniture placement. Other features include: LVP flooring, electric fireplace, an oversized patio, front & back yards and a 1 car garage with extra long driveway. Available December, pets nego. Applications will only be accepted via this link: https://portal.inosio.com/apply?organization=a812e440-01f0-4b48-870e-490214786283"
110103504824,"[""5825 Collins Ave"", "" Miami Beach"", "" FL 33140""]",Apartment,"AUD $6,285","USD $4,100",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,165.00 m2,2 bedroom(s),2 bathroom(s),,,Beatriz Jimenez,The Keyes Company,+1 786-286-1000,,"Beautifully remodeled beachfront condo featuring quartz countertops ,all-tile flooring, and modern finishes throughout. Enjoy stunning intracoastal views from your private balcony. Located in a full-service oceanfront building with resort-style amenities, steps from the sand and minutes to world-class dining, shopping, and entertainment."
110103504813,"[""4907 E Princess Anne Road"", "" Norfolk"", "" VA 23502""]",Apartment,"AUD $1,380",USD $900,Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,,1 bedroom(s),1 bathroom(s),,,Glynnis King,CENTURY 21 Nachman Realty,+1 800-539-8014,,"It's easy to schedule a self-showing between 9AM & 5PM directly on our website. Click LEARN MORE under Available Properties, scroll down to the property you are interested, then select ""Schedule a Showing"" the gray link on the left. You will need a move in date within two (2) weeks of today and to send in a photocopy of your valid ID. Two (2) hours before your appointment, you will receive a confirmation text. Please respond promptly or your appointment will be cancelled. At the time of your showing, you will need to send a text with the serial number of the Code box posted on the rental property's front door. The keys to the property are in the Code box. Please do not share this code with anyone else! Be sure to lock the deadbolt and knob lock as you leave. Please put the key back in the code box. Once you have viewed the property you can apply for any property on our website by selecting the ""Apply"" button on the desired property."
110103504800,"[""5323 Dannelly Field"", "" San Antonio"", "" TX 78227""]",House,"AUD $3,372","USD $2,200",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,566.56 m2,3 bedroom(s),3 bathroom(s),,"[""Patio""]",Eulalio Macias,Red Stone Realty,+1 210-889-1430,,"Beautiful 3 bed 2.5 bath home located in a nice community. Home has been completely remodeled from top to bottom. NO CARPET!! A/C installed November 2019, has water softer. Custom cabinets, granite counter tops. Custom rain shower in master bathroom. Indoor shutters, solar screens. Ceiling fans in all the bedrooms. Don't miss out on this rental will not last long. Minutes from Lackland AFB. Golds gyms under 1 mile away. Great restaurants and fast food, close by. HEB close by. It features an open floor p"
110103504787,"[""81-38 260 Street"", "" Glen Oaks"", "" NY 11004""]",House,"AUD $5,365","USD $3,500",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,371.50 m2,4 bedroom(s),1 bathroom(s),,,Baimei Wan,Winzone Realty Inc,+1 929-391-7860,,Four Brs Apt
110103504789,"[""3851 Trickum Road NE"", "" Marietta"", "" GA 30066""]",House,"AUD $3,671","USD $2,395",Published on: 14 Nov 2025,Last updated on: 14 Nov 2025,"1,080.51 m2",3 bedroom(s),2 bathroom(s),,,Kenny Crow,East Cobb Office,+1 404-803-4148,,"Welcome Home!  Great opportunity to live in this stunning 3-bedroom, 2-bathroom home offering one-level living and an inviting open floor plan designed for today's lifestyle. Enjoy the warmth of a stack stone fireplace and the airy feel of vaulted, planked ceilings that add character and charm. The chef's kitchen is the heart of the home, featuring stainless steel appliances, granite countertops, and stylish finishes that make cooking and entertaining a delight.  Relax or entertain in the private backyard with a large patio, perfect for hosting friends and family. Every detail has been thoughtfully updated for comfort and style.  Located in the sought-after Lassiter High School district, this property offers an unbeatable location with easy access to I-75, I-285, Truist Park, shopping, restaurants, and the airport.  Don't miss this rare opportunity to live in this beautifully renovated home in one of East Cobb's most desirable areas!"
