num_rooms,area,age,distance_city_center,price
2,116,36,48,671416
3,184,38,26,981909
1,106,3,5,162959
3,85,3,45,427101
2,201,19,20,696386
1,293,23,17,533597
4,68,8,27,513720
3,152,4,30,449501
3,228,8,19,835219
2,65,12,38,699027
2,166,1,29,595332
3,64,24,44,966575
3,245,8,38,745979
1,140,20,38,900941
1,174,3,47,306277
4,280,35,29,553740
2,243,30,25,911352
2,74,23,24,997343
1,229,20,9,365255
4,206,20,45,122290
1,69,6,40,930827
4,147,38,42,870011
3,218,14,25,507405
3,210,7,23,408655
2,52,26,26,409012
1,190,6,44,470529
3,243,26,5,279129
3,85,1,29,498033
1,152,6,26,541984
3,227,18,16,741571
2,119,34,5,777896
4,248,25,13,168930
4,278,14,42,364401
3,198,5,18,751517
4,214,28,37,705871
4,94,9,34,874744
2,170,17,49,369197
4,66,2,30,294510
1,85,24,26,846191
4,106,22,30,352053
2,260,36,14,691822
1,158,9,5,729721
4,154,37,42,935643
2,94,18,48,750504
4,76,18,36,235639
2,252,38,28,613688
4,150,29,28,409661
3,122,34,16,330961
3,257,14,31,688123
2,161,7,18,525182
4,177,16,21,377437
4,159,28,32,278959
2,117,19,31,972689
1,87,27,45,691183
2,169,27,25,728793
2,55,7,22,958901
1,115,6,42,933012
4,285,5,44,954363
4,172,11,40,922803
4,171,3,36,956113
4,194,15,34,990639
1,73,31,22,713987
3,184,26,32,564404
4,252,14,47,479611
3,265,30,10,451907
4,228,12,24,767096
3,125,13,44,218871
2,95,36,35,421650
2,144,11,41,977741
3,209,15,8,197560
3,112,38,14,194135
1,142,3,16,253086
2,118,33,26,541671
3,53,29,28,874708
2,269,17,20,709482
4,278,8,31,578029
1,112,15,32,331514
3,149,36,14,433108
4,293,19,41,439725
2,181,16,7,172932
2,144,13,23,845389
3,128,6,5,305461
4,195,20,15,426235
1,140,1,47,675452
2,282,11,46,763740
3,290,28,47,279583
1,276,1,10,250563
3,119,16,16,196867
4,114,15,39,964248
3,160,21,12,449253
3,98,2,37,577036
2,294,25,30,300956
4,278,31,23,204397
4,179,18,48,840342
3,58,7,30,280304
1,185,10,24,731322
1,172,32,35,154579
3,280,20,34,615321
3,191,14,29,179086
2,69,18,17,463758
3,243,20,23,386771
3,237,26,15,707282
2,242,17,21,628423
4,268,38,27,516232
2,189,30,7,191982
4,208,25,34,400191
2,254,9,42,518289
1,166,23,30,295326
3,249,19,34,826477
2,64,37,33,560479
2,224,13,25,573595
4,222,38,44,156029
3,215,20,43,546586
3,99,14,26,296940
2,196,23,8,771575
4,203,35,6,354114
1,265,31,32,679136
4,248,4,21,519745
4,166,20,49,873276
4,259,37,37,757160
4,138,8,7,469819
1,208,29,26,351754
1,289,35,32,851392
3,275,8,38,191425
2,81,28,28,111646
4,106,10,20,919282
3,90,18,32,598870
3,227,35,29,295558
4,297,3,17,354705
2,272,17,8,189949
3,103,38,21,786159
3,67,21,25,555355
4,114,26,24,142318
2,64,26,27,424020
2,165,21,37,849362
3,73,3,26,892282
1,271,30,6,587247
1,93,32,26,703341
2,187,35,18,167460
1,70,8,41,472274
2,215,29,22,350699
1,55,12,35,825947
1,85,6,30,786710
4,163,8,41,707624
1,183,36,13,244727
3,67,20,24,398308
1,82,30,14,496688
3,204,34,24,362982
3,294,30,25,784222
2,202,11,21,239081
1,138,28,26,147804
3,138,17,5,790161
4,104,14,36,305275
1,132,30,19,732132
4,106,2,23,854148
4,57,12,5,119859
1,87,18,8,848706
2,188,32,32,843389
2,186,32,28,927085
4,187,1,18,770468
3,289,22,21,844293
4,114,21,47,989642
4,222,5,26,338273
3,226,7,43,932092
2,119,20,49,660460
1,121,14,14,230041
3,105,39,39,711806
2,266,14,49,678110
2,122,14,29,665856
1,269,29,15,313765
2,124,13,11,889348
4,68,17,16,767793
2,242,16,43,569307
4,53,28,48,661426
2,251,33,30,465477
3,206,28,42,982504
1,150,5,49,328464
1,77,35,38,657419
3,54,3,23,498568
4,89,27,31,995299
4,252,23,29,699545
2,110,22,29,912497
1,75,19,27,431312
4,219,37,37,886564
4,258,19,49,250878
1,290,24,32,570799
3,288,35,25,143580
2,67,1,29,961218
3,57,10,22,120129
4,59,17,38,645885
1,274,37,35,614023
2,115,37,17,328503
2,152,13,42,392817
4,256,17,9,489042
4,126,25,32,946987
2,169,12,47,115459
4,155,8,18,408289
4,84,8,39,726725
2,144,28,15,738354
2,226,4,40,220874
4,239,34,48,683436
1,179,26,33,169630
3,257,34,9,639204
2,205,4,27,242633
4,205,24,28,503075
4,168,8,40,425006
1,276,34,26,856600
3,141,25,15,768107
3,106,5,25,170278
3,95,14,45,143810
1,103,3,16,558245
4,84,34,31,657002
2,170,10,20,876353
1,178,3,12,339867
4,182,25,16,216797
4,214,6,16,561392
1,221,17,36,947312
4,225,22,11,640175
1,106,25,37,831027
2,228,23,10,873763
3,149,19,27,915129
2,292,21,20,526515
3,174,7,8,601095
4,169,24,31,240748
3,94,14,7,285704
4,209,10,6,652878
3,54,23,28,382069
4,184,13,12,246192
4,191,20,22,934896
1,296,4,35,165221
4,193,29,34,539394
1,145,25,40,460295
3,62,4,42,384217
4,85,19,13,947812
2,76,4,36,539913
4,71,37,13,858181
3,63,24,21,315993
2,126,28,40,538692
3,214,38,39,115202
2,52,31,28,993560
2,217,38,28,898226
4,276,27,49,667104
3,74,16,8,118043
1,120,31,45,636078
4,179,13,38,750770
3,287,23,43,154772
1,283,12,37,415660
3,225,19,11,873721
1,124,19,24,286742
1,125,33,27,202993
3,111,32,33,258191
3,285,36,36,491174
1,148,36,38,242567
4,56,19,45,999267
4,85,13,37,451787
1,76,1,7,255021
3,150,3,10,426629
4,161,1,24,622840
4,293,4,23,787560
3,296,31,13,493149
3,213,16,29,567879
2,139,8,28,725407
4,102,36,18,889066
4,133,12,45,714575
4,187,2,35,407212
2,180,6,21,822925
2,180,7,7,405261
2,115,2,33,207929
1,129,34,28,149938
4,151,10,10,669613
4,256,25,19,752970
3,153,4,32,469650
2,203,37,41,402992
1,65,38,37,668281
3,272,24,36,665535
3,144,3,15,134164
3,145,2,7,517805
2,172,6,33,574086
4,258,18,13,915216
3,233,21,39,106507
1,51,7,18,545694
2,221,36,49,517225
3,273,7,41,866781
4,58,37,7,870960
1,192,7,32,774611
4,174,24,40,577658
1,121,20,20,382646
1,72,1,21,395423
1,205,24,42,428894
1,169,19,21,294429
1,242,9,14,683902
3,279,35,38,512229
2,168,15,42,567228
1,254,21,10,348850
1,202,25,26,220692
2,71,20,8,252864
2,263,17,26,303571
1,67,17,46,535003
4,293,26,41,457190
4,234,28,28,777420
3,99,19,21,607730
4,143,6,18,114688
4,190,11,17,840047
1,125,37,14,618299
3,241,30,25,316966
2,172,31,44,991109
3,71,18,49,974189
4,229,6,18,351454
2,164,32,41,758546
3,89,7,41,878598
4,222,6,6,477929
4,186,3,16,959224
4,272,18,25,327726
2,50,26,24,485165
3,167,10,47,345662
4,120,28,31,193176
2,188,21,20,822762
4,130,27,28,452467
4,284,29,39,822810
3,110,1,46,950461
2,187,11,24,913616
1,208,4,49,497803
2,105,25,48,874692
2,208,33,44,968119
4,225,32,37,681158
4,90,7,28,596514
1,162,26,19,379955
2,124,13,12,481929
4,199,29,32,979392
2,286,3,32,878826
3,274,27,14,985565
2,195,36,48,366413
1,252,31,47,419920
3,225,7,11,940780
2,264,21,22,399868
2,151,36,48,133303
4,137,17,39,639413
2,125,33,6,537091
4,255,32,29,349105
2,98,8,43,232666
2,188,22,24,939701
4,247,39,7,806874
2,279,27,6,661030
4,267,17,42,289300
4,189,1,46,679295
4,173,26,47,395735
4,249,34,46,906834
4,160,1,31,756628
1,175,3,37,963664
4,181,16,41,912964
4,164,4,34,856645
4,108,7,11,696872
4,173,21,18,514742
3,269,33,25,940758
3,142,38,31,561854
1,143,18,28,861670
1,183,17,12,432730
1,123,30,48,186232
3,266,5,8,147888
4,187,9,37,635945
4,289,21,30,278238
3,277,34,9,227155
2,141,35,12,284767
3,145,14,35,596293
1,60,28,25,174350
3,84,16,22,328368
1,96,14,33,417056
1,68,35,24,830134
4,244,30,25,711295
4,82,33,24,985316
4,181,14,22,649460
2,80,38,11,902369
2,227,8,12,662055
3,107,38,35,526194
4,201,5,39,537259
4,163,15,12,523526
1,189,26,23,520304
1,226,8,18,188520
2,156,4,41,647752
3,118,30,43,533846
3,89,6,32,568244
3,132,27,9,535172
2,105,37,23,488857
4,135,15,41,810158
2,141,14,44,611653
3,225,13,23,402093
3,112,16,25,169725
2,285,30,26,395276
1,174,3,40,476950
3,139,13,34,911508
2,106,22,48,644833
2,77,2,32,235906
4,248,29,26,209067
1,51,27,15,259821
4,160,4,22,485416
3,50,32,10,215965
2,154,20,22,838751
1,161,17,38,373600
2,219,38,14,844277
1,149,31,45,424754
3,245,6,24,543630
3,162,21,48,622528
4,92,22,10,404012
2,164,28,33,668104
4,68,38,41,385544
4,215,8,17,938337
2,198,33,13,633488
3,244,10,48,538111
1,258,14,34,625722
3,55,29,32,619170
2,128,25,28,216941
1,110,38,6,655251
2,178,12,38,187178
4,199,21,29,256192
3,266,31,49,485709
1,294,13,18,809833
2,157,22,11,790460
2,293,26,25,420952
4,87,20,49,158454
4,99,36,19,450776
1,296,25,37,554036
4,109,15,25,268873
4,191,17,46,983198
4,109,34,18,691467
4,283,17,11,584151
1,58,11,48,341018
1,109,15,20,597952
1,262,32,34,578845
4,125,5,23,704774
1,199,6,18,299536
3,243,29,20,123775
3,266,29,14,201826
2,134,35,48,388594
4,70,31,39,716802
2,195,4,33,567651
3,59,11,19,896102
3,245,17,19,878233
3,294,25,21,994672
1,209,5,32,120822
3,297,26,8,567751
2,224,33,18,993837
1,250,37,44,458437
2,111,21,20,472302
2,299,13,6,649841
4,79,21,28,578050
1,169,26,40,468363
4,104,13,9,283361
3,267,34,36,241495
3,207,37,5,334572
3,74,20,48,840683
2,169,15,21,296610
4,150,17,28,373987
4,91,31,32,667243
1,62,16,38,409040
2,218,19,7,504492
4,263,10,34,411452
4,281,25,39,807115
2,204,26,16,168561
3,95,14,27,439136
4,282,12,31,533814
3,157,13,7,924255
2,113,15,47,531296
1,152,1,28,448246
1,160,29,14,552831
2,91,31,10,710447
1,232,36,33,692282
2,247,15,29,401320
1,243,6,17,315690
4,65,18,21,730971
4,283,19,18,515199
1,257,19,36,270795
3,210,30,46,432200
1,216,6,33,291212
1,193,21,19,891779
4,124,30,28,732506
2,212,33,26,942860
1,193,26,7,487098
4,118,8,7,710881
3,227,13,38,279757
1,225,32,41,933318
2,258,11,38,520976
4,68,28,15,453544
2,183,31,8,789005
1,269,5,48,154288
4,124,34,25,532038
4,139,23,15,613405
4,65,30,7,693035
2,207,12,45,687077
4,58,11,7,753050
4,196,3,25,569418
2,50,24,18,232681
4,261,9,26,793535
2,90,17,38,472552
3,293,28,47,470544
3,154,22,38,747959
3,295,9,45,227701
4,222,28,38,684490
1,128,35,38,666956
3,298,39,47,420794
2,146,14,22,558810
1,191,28,31,562477
1,284,7,28,611803
3,62,13,9,397254
2,97,24,19,935942
1,139,7,18,897849
2,286,35,30,358894
3,208,14,47,491596
2,234,29,17,548792
3,96,36,11,998139
4,216,38,37,952943
2,50,10,9,685992
3,171,20,46,255981
3,59,2,40,847107
1,165,22,35,248592
3,264,31,27,683783
4,167,17,40,910547
1,180,33,48,207744
3,188,9,32,617687
3,176,27,25,374861
3,147,6,46,404764
1,77,19,37,960574
2,91,3,23,377765
3,168,37,23,464333
1,280,3,24,441282
3,92,7,27,200671
1,105,2,44,282833
2,232,18,47,390359
1,181,1,21,192007
1,102,30,28,311370
1,283,24,34,205058
4,180,6,41,654132
4,85,2,24,888335
3,86,16,23,546145
3,206,19,33,758266
4,201,10,14,731106
1,252,37,37,620734
1,187,39,28,188858
4,59,1,33,766323
4,263,5,13,595475
1,281,11,28,131467
1,148,24,14,625427
1,282,12,24,873324
4,296,10,34,814353
1,157,38,48,971339
1,85,19,20,732296
2,91,36,31,930146
4,215,3,41,732922
1,145,21,46,861831
2,267,10,19,120558
4,277,15,43,890996
1,147,19,18,673847
4,76,13,6,309740
2,242,38,9,287325
4,78,30,44,924446
3,85,18,20,910949
2,191,27,7,682170
4,114,34,24,573940
4,186,8,18,870516
1,190,4,29,371364
2,262,33,41,138988
1,291,2,39,567892
1,176,16,14,953753
2,97,8,14,472179
2,243,27,25,400959
1,75,27,33,803871
2,292,32,6,481246
2,299,34,22,388140
2,214,37,32,753424
1,93,3,31,543302
4,252,25,18,613741
3,196,7,9,717706
3,270,9,21,111955
2,235,33,30,358625
3,98,2,28,450638
1,244,30,5,683051
1,106,35,9,249278
3,298,25,32,748686
2,289,9,22,942913
3,57,13,19,951866
3,170,19,11,103849
2,166,7,22,779092
1,199,30,17,218982
4,96,24,48,312966
2,215,15,15,413529
3,123,13,45,801737
4,269,20,46,466920
1,230,36,33,537089
4,182,26,19,971541
3,180,39,46,869634
4,199,15,17,219505
2,225,35,24,303728
2,266,2,29,221220
1,122,33,46,419790
1,258,6,40,602809
2,133,12,35,599433
4,243,32,37,441333
4,79,35,6,352295
3,62,27,23,154212
4,212,11,15,533893
2,160,31,24,716664
2,187,35,5,476876
4,192,15,12,174934
4,195,36,29,999466
3,226,27,28,128849
3,196,29,37,272959
3,290,11,39,845577
1,94,13,29,481558
3,205,7,39,333824
4,171,9,5,131189
3,144,13,29,615830
4,249,5,38,127213
2,262,3,16,530919
1,79,21,30,535071
2,242,21,36,328078
2,87,17,13,862186
3,174,31,8,309046
1,293,7,7,317524
2,194,21,40,385251
3,285,3,10,926656
4,131,8,13,920640
2,169,37,46,132287
1,165,20,27,177456
1,290,33,32,698630
2,151,1,41,324212
2,198,22,16,769292
4,295,30,13,722214
1,55,21,40,456596
2,82,30,10,986471
3,182,3,30,426266
4,263,11,10,278099
4,111,1,10,525308
3,150,2,37,895823
3,210,20,16,796488
1,64,9,37,754561
3,195,4,35,882301
1,144,12,15,197276
3,213,37,15,380024
4,254,35,7,590105
3,72,39,39,946952
4,292,7,30,525772
4,284,36,20,157738
3,256,4,25,347503
4,86,1,17,712294
1,209,21,37,581351
1,124,19,24,323461
3,274,21,25,839555
4,170,10,45,631798
4,274,14,28,681528
2,136,38,7,178979
3,177,26,18,397736
1,294,36,5,252081
2,122,11,25,619385
3,69,15,12,545253
1,299,30,44,723456
3,244,14,18,551067
3,273,17,24,142707
2,67,7,40,483540
4,50,3,44,847474
2,64,30,20,902564
1,157,14,35,901523
4,108,25,46,578650
4,122,19,23,813999
1,98,29,39,783707
4,279,13,17,727030
1,87,24,32,941297
3,86,26,6,740636
2,76,36,13,103925
3,171,2,10,657810
1,283,19,33,617529
4,231,35,6,146236
3,117,3,42,215524
3,255,2,41,433435
2,153,19,43,743407
4,221,25,8,836638
4,224,1,41,666706
2,63,15,40,493307
3,211,1,21,964734
3,50,22,20,985255
3,225,32,24,490038
2,144,39,31,665591
3,230,13,11,122719
4,65,6,35,443571
4,155,12,5,355845
2,233,38,9,212368
1,96,12,39,352167
3,97,29,8,880645
2,245,39,46,993782
2,167,21,39,102057
4,103,22,9,678883
1,296,33,28,166585
2,145,27,40,818348
1,297,35,15,269721
4,230,31,43,849744
4,265,17,7,223416
4,201,1,13,397929
4,271,36,6,899877
3,260,9,11,481930
1,68,18,5,481347
2,280,7,37,471561
3,64,15,9,736422
3,265,39,7,174492
1,66,16,36,387359
1,69,19,48,831264
4,287,17,35,197349
3,155,2,36,281234
1,108,37,28,825914
3,238,22,20,400175
1,263,16,25,791008
4,121,17,29,707232
3,267,15,22,377632
1,178,22,15,870154
2,95,31,37,667400
2,260,24,6,697384
4,127,10,18,859316
1,134,28,26,141634
2,184,13,42,644231
3,253,26,29,736971
3,51,37,26,850770
3,240,33,39,503750
1,237,13,49,966200
4,239,24,40,215083
1,138,10,30,934114
2,253,35,5,823571
1,279,34,36,577730
2,209,35,46,579553
4,82,32,35,177408
3,142,26,10,448024
1,296,31,21,398986
3,201,8,32,298336
4,275,26,29,660370
4,71,21,26,822727
3,106,1,27,244736
1,220,7,48,365069
4,234,18,30,717487
4,222,14,45,820824
4,138,20,44,324230
3,164,5,6,789629
4,83,9,8,322905
4,182,37,46,105440
1,226,8,15,264961
2,242,2,31,139483
1,117,18,12,440170
3,58,5,49,659010
4,262,7,49,269648
3,110,3,11,343559
3,251,13,43,900076
1,225,3,16,322927
4,90,5,49,688138
4,285,25,46,145254
4,226,21,35,997318
2,286,4,24,672299
4,208,26,47,315055
3,188,16,39,195182
2,233,2,22,364164
3,268,18,28,782457
3,228,7,41,138522
2,74,20,7,190202
1,93,37,16,657952
3,270,7,22,285561
1,52,3,6,408489
4,238,20,26,624697
4,185,7,15,841042
2,88,12,28,191355
4,188,5,12,608734
4,263,27,38,717195
2,227,19,36,200300
1,114,22,34,285725
4,234,28,44,988076
2,290,22,24,404123
3,213,38,16,301766
3,219,16,20,114009
4,70,35,16,175083
1,163,33,24,743967
4,103,16,19,269280
2,125,17,11,401154
1,163,30,13,658864
1,215,8,37,783055
4,173,18,44,758367
1,96,11,20,621991
3,154,3,15,720251
4,80,16,30,590209
4,286,9,16,806375
1,225,39,38,454649
1,132,3,47,522301
3,249,36,31,208511
2,74,11,9,111516
1,50,27,39,866154
3,89,29,49,527238
3,232,2,16,997160
1,295,39,5,899714
4,276,36,43,412699
4,217,14,15,775693
2,292,3,21,273462
4,223,37,48,745774
2,264,27,29,921089
3,151,24,35,594697
1,186,23,35,445154
4,124,13,5,673394
4,222,22,36,860781
3,131,18,18,872526
1,65,7,31,802642
2,120,14,17,997152
1,202,4,37,206051
4,136,21,20,732923
4,196,26,12,834821
4,125,26,13,425421
3,290,7,39,841612
4,160,29,45,644140
2,147,14,40,501055
4,231,31,25,628241
2,213,25,23,190892
1,85,15,41,846958
4,206,20,34,232770
2,136,15,47,751655
4,125,7,24,853764
4,190,12,46,807716
2,204,28,6,310013
4,80,37,12,669948
4,118,5,7,860699
4,160,21,30,879890
1,92,22,47,554930
4,176,4,29,248466
3,205,17,23,627491
4,282,7,23,803272
2,177,21,17,991776
4,246,37,12,805890
3,292,5,18,581035
1,145,24,6,696460
3,95,12,11,706142
3,131,6,43,685857
4,207,30,6,508526
3,162,33,28,657004
4,108,3,30,981169
4,283,16,37,249955
3,259,12,29,549003
3,264,28,27,588037
4,98,29,38,373852
1,122,9,26,750236
4,211,5,36,723206
4,197,28,6,819305
4,155,16,6,598291
2,116,39,6,195506
2,69,1,14,938440
2,296,4,24,229048
1,83,2,6,457630
3,125,34,13,599283
2,181,36,10,566290
3,192,38,40,303458
3,70,16,38,358810
3,128,29,41,787545
1,217,18,19,402532
1,214,20,44,877306
2,238,14,28,451053
2,179,23,48,810603
3,51,10,5,838906
3,197,20,11,257894
2,137,27,37,311471
1,76,33,26,739309
4,134,12,7,229613
1,86,37,49,685890
4,180,22,23,704149
1,92,3,24,376916
3,243,8,48,796118
3,124,36,9,699667
3,120,8,27,797549
3,205,31,9,395768
2,149,12,22,874720
1,78,3,19,398822
1,198,38,43,969887
2,151,14,26,278362
2,238,19,23,502032
2,132,29,36,447719
4,94,32,44,300891
4,97,15,11,952959
2,220,31,27,823079
2,92,12,24,125118
2,136,25,46,849370
1,282,16,26,793029
1,77,18,16,283879
1,261,26,43,898021
2,51,2,36,621186
2,63,23,11,506067
3,211,31,18,536159
3,178,25,44,183237
1,197,6,34,199187
1,117,17,11,575854
2,231,15,31,768842
4,84,36,42,140979
3,193,17,45,273221
3,110,34,8,215122
3,291,34,49,127177
2,146,30,9,544871
4,102,15,32,311657
2,111,4,32,260763
4,169,11,32,775522
2,250,34,30,770667
2,113,28,26,954364
3,63,39,37,708088
2,182,1,21,347602
1,83,3,20,282210
2,59,8,5,499075
1,177,31,15,724511
2,74,22,35,332089
2,114,24,6,563640
4,112,6,33,120319
1,89,1,40,685850
3,98,35,19,335133
3,289,24,43,497042
4,224,26,13,790215
3,292,16,21,184525
3,214,16,7,883905
4,138,3,14,300535
1,246,9,20,475089
1,244,29,48,395232
1,144,21,41,917284
3,92,31,37,444139
2,159,27,37,575717
2,264,39,8,620211
3,203,10,38,835448
2,163,8,26,769480
2,213,39,6,841090
2,151,15,49,549460
2,189,38,23,729867
2,130,14,7,602391
4,141,14,22,508725
2,110,39,46,503958
3,263,20,49,525791
3,77,20,5,556801
1,80,24,9,674397
3,224,9,21,797215
1,243,14,23,955751
2,64,28,17,184306
2,144,3,39,998470
3,76,7,23,329697
3,58,25,23,716303
3,199,5,38,422088
3,267,31,23,652458
2,190,30,24,808804
1,176,18,11,658093
3,193,28,40,588774
1,215,1,32,990312
2,167,36,38,347982
4,248,8,18,568214
4,156,32,39,836467
2,237,27,9,214202
4,193,30,40,705168
1,234,35,28,659156
3,199,24,38,458212
4,110,28,39,693917
4,224,1,5,903017
4,237,31,32,717120
4,117,18,34,294724
3,95,5,23,273236
3,151,24,46,714783
1,223,36,18,387943
2,220,23,20,611388
3,113,26,26,875423
2,71,31,23,579375
2,270,3,22,178090
2,69,29,20,916532
4,294,7,24,423227
4,170,25,33,464731
4,101,36,6,583777
3,288,9,47,486755
4,107,38,35,346442
2,190,1,29,708503
4,157,10,35,971081
1,227,7,43,219477
3,184,4,20,144800
2,209,5,13,208795
2,163,33,44,590045
4,154,5,30,809368
1,207,20,45,649574
2,298,27,10,906683
1,259,1,21,922770
3,288,9,39,997384
1,113,31,7,561731
2,166,26,34,375087
2,214,3,16,311829
4,206,36,10,373195
4,140,8,35,621471
4,68,1,45,902431
1,153,10,19,113763
1,81,24,27,852527
2,95,19,29,817736
4,107,35,19,417499
4,238,14,19,775385
3,262,13,48,392128
4,53,37,34,880734
3,227,38,27,496394
1,75,17,14,658236
2,260,6,34,455162
2,61,39,47,901155
4,131,19,26,707497
3,194,26,13,280454
4,136,5,27,665138
3,142,8,34,677183
4,134,35,29,534023
1,209,18,34,521088
3,263,3,11,256112
2,263,11,11,179187
2,130,39,48,654430
1,212,13,39,868301
1,84,15,20,196996
3,107,3,39,256729
3,278,18,37,250607
4,54,12,24,956257
1,253,38,38,163661
4,298,32,19,835528
1,215,24,13,121695
2,208,36,11,677537
3,135,23,29,808176
4,106,15,25,456380
2,298,26,49,903718
1,248,5,8,545458
2,244,22,10,414071
1,205,29,30,565883
2,127,10,37,735712
3,228,15,16,881248
4,235,19,11,945889
2,225,9,15,761345
2,89,12,19,279200
4,266,25,22,997744
1,87,21,48,567806
3,75,28,15,892705
4,123,26,15,661358
4,167,12,14,601058
3,166,27,38,223738
4,115,18,29,321579
4,87,28,24,588350
2,297,22,20,940821
1,176,26,21,163011
3,239,33,29,967562
2,60,16,20,572430
4,168,13,11,955042
2,140,13,6,506432
2,220,3,8,175120
2,214,29,15,376987
4,213,29,30,128323
1,57,24,45,103203
2,175,5,26,564595
1,287,15,34,944305
4,171,29,6,189178
3,206,15,42,551076
3,247,22,11,286406
4,235,30,36,921274
4,288,28,30,946186
1,223,33,29,151642
1,59,13,19,670492
1,252,34,21,124630
4,252,5,19,917490
1,211,9,35,476982
3,87,34,15,684178
1,298,7,15,972622
2,294,35,28,803710
3,202,12,19,691587
2,116,35,22,427057
3,212,9,13,554269
2,271,12,31,945244
4,147,6,7,926313
4,284,6,40,324419
2,296,3,44,557175
1,219,28,11,188306
4,175,34,49,259330
1,155,1,15,630686
2,168,8,41,400031
1,112,27,26,244087
1,191,4,43,258447
1,53,27,26,283028
1,84,36,30,804927
2,164,21,36,309434
2,249,33,30,727974
3,100,10,39,846113
4,207,34,43,543413
3,121,38,47,448692
3,286,33,15,610092
2,180,29,39,313767
4,168,34,11,671176
2,185,16,14,657614
3,213,10,46,479327
1,273,25,38,836811
1,230,24,42,931452
3,152,24,6,596052
3,236,30,13,349261
4,220,39,30,859802
2,239,6,10,748504
1,88,27,39,898670
1,66,12,7,286276
2,219,33,25,422377
2,271,12,5,259831
4,217,21,43,618952
4,111,18,43,411172
1,83,20,29,502083
4,167,29,48,493056
2,284,14,13,117571
3,109,4,20,682171
2,97,3,40,470864
2,210,26,36,530634
3,237,35,8,387371
4,231,36,34,706690
4,166,8,9,843771
2,282,14,25,572425
2,241,3,8,928900
1,243,3,38,807961
4,149,37,15,235151
1,273,20,6,819679
2,123,18,8,759776
4,282,10,32,491107
3,272,15,40,816168
4,165,12,43,740065
2,52,4,23,459889
2,278,4,29,214207
1,288,35,14,272943
4,94,38,18,718517
1,50,16,49,486028
2,167,38,47,591455
3,84,34,12,197056
4,124,3,12,272917
4,167,37,23,202721
4,106,15,48,264388
4,82,6,15,920463
3,98,10,42,705496
4,62,25,12,101720
2,223,19,38,286516
2,143,38,49,782236
1,123,24,8,941477
1,138,6,35,775955
2,150,14,13,861617
4,157,33,12,458338
1,213,19,34,672576
3,130,12,21,545611
2,291,15,25,622412
4,151,10,47,750889
4,280,6,21,512204
2,280,34,46,859874
1,157,35,17,796320
2,77,18,19,448127
1,113,16,39,735846
1,140,26,43,900360
4,132,2,13,721550
1,143,8,41,182910
4,188,31,21,610393
2,60,9,17,959141
4,177,35,32,571250
4,104,16,37,961625
3,112,37,12,721425
1,210,29,30,112344
2,110,35,9,220170
3,102,28,49,908898
2,157,19,39,859011
1,118,29,34,215948
1,299,30,8,918780
4,150,14,9,441948
2,127,28,13,251086
1,68,1,13,145412
4,174,32,35,427528
2,165,26,48,407192
2,240,14,14,980823
3,142,11,13,301921
4,283,37,11,205000
3,229,29,10,720612
4,281,38,46,154192
2,135,5,21,331626
4,183,7,20,857487
1,244,18,42,551455
1,260,32,48,668285
2,178,18,13,206704
1,220,22,47,308060
4,190,30,40,869492
1,194,35,18,971298
3,225,21,27,175839
